,MDC_CODE,MDC_NAME,ADRG_CODE,ADRG_NAME,ICD_CODE,ICD_DESC,AND_FLAG,GROUP_FLAG,is_icd_mdc
217,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B06.000x002+G05.1*,风疹性脑膜脑炎,N,0,False
218,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B06.001+G05.1*,风疹性脑炎,N,0,False
219,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B06.002+G02.0*,风疹性脑膜炎,N,0,False
220,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B25.801+G05.1*,巨细胞病毒性脑炎,N,0,False
221,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B26.100+G02.0*,流行性腮腺炎性脑膜炎,N,0,False
222,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B26.200+G05.1*,流行性腮腺炎性脑炎,N,0,False
223,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B26.201+G05.1*,流行性腮腺炎性脑膜脑炎,N,0,False
224,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B26.202+G05.1*,流行性腮腺炎性脑脊髓炎,N,0,False
225,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B26.800x003+G63.0*,流行性腮腺炎性多神经病,N,0,False
226,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B37.500+G02.1*,念珠菌性脑膜炎,N,0,False
227,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B37.800x085,脑念珠菌感染,N,0,False
228,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B38.400+G02.1*,球孢子菌病脑膜炎,N,0,False
229,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B43.100,棕色真菌病性脑脓肿,N,0,False
230,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B43.101+G07*,大脑着色真菌病,N,0,False
231,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B44.800x005,脑曲霉菌病,N,0,False
232,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B45.100,大脑隐球菌病,N,0,False
233,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B45.100x002+G02.1*,新型隐球菌脑膜炎,N,0,False
234,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B45.101+G02.1*,隐球菌性脑膜炎,N,0,False
235,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B45.102+G05.2*,隐球菌性脑炎,N,0,False
236,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B49.x00x013,脑真菌感染,N,0,False
237,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B49.x01+G02.1*,真菌性脑膜炎,N,0,False
238,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B50.000,恶性疟原虫疟疾伴有大脑并发症,N,0,False
239,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B50.000x001+G94.8*,脑型疟疾,N,0,False
240,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B57.400x001+G02.8*,慢性恰加斯病伴脑膜炎,N,0,False
241,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B57.400x002+G05.2*,慢性恰加斯病伴脑炎,N,0,False
242,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B57.401+F02.8*,慢性查加斯病性痴呆,N,0,False
243,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B58.200+G05.2*,弓形虫脑膜脑炎,N,0,False
244,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B58.200x002+G05.2*,弓形虫脑炎,N,0,False
245,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B58.201+G05.2*,脑弓形虫病,N,0,False
246,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B60.200x001+G05.2*,原发性阿米巴性脑膜脑炎,N,0,False
247,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B60.200x002+G05.2*,肉芽肿性阿米巴脑炎,N,0,False
248,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B60.201+G05.2*,阿米巴性脑膜脑炎,N,0,False
249,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B65.901+G07*,脑型血吸虫病,N,0,False
250,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B66.901,脑吸虫病,N,0,False
251,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B67.600x002,脑泡型棘球蚴病,N,0,False
252,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B67.902,脑棘球蚴病,N,0,False
253,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B69.000x002+G94.8*,马尾神经囊虫病,N,0,False
254,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B69.001+G94.8*,脑囊虫病,N,0,False
255,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B69.002+G94.8*,囊虫病癫痫,N,0,False
256,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B69.800x005,脊髓囊虫病,N,0,False
257,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B83.200x003,广州管圆线虫病性脑炎,N,0,False
258,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B83.202+G05.2*,嗜酸细胞性脑膜脑炎,N,0,False
259,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B89.x01,颅内寄生虫感染,N,0,False
260,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,B99.x00x003+G94.0*,感染后脑积水,N,0,False
261,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.000x001,头部周围神经和自主神经恶性肿瘤,N,0,False
262,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.000x002,面部周围神经和自主神经恶性肿瘤,N,0,False
263,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.000x003,颈部周围神经和自主神经恶性肿瘤,N,0,False
264,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.100x001,上肢周围神经和自主神经恶性肿瘤,N,0,False
265,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.100x004,腕周围神经和自主神经恶性肿瘤,N,0,False
266,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.100x005,臂神经恶性肿瘤,N,0,False
267,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.100x006,臂丛恶性肿瘤,N,0,False
268,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.100x007,正中神经恶性肿瘤,N,0,False
269,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.100x008,桡神经恶性肿瘤,N,0,False
270,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.100x009,尺神经恶性肿瘤,N,0,False
271,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.101,肩部神经恶性肿瘤,N,0,False
272,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.102,手神经恶性肿瘤,N,0,False
273,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.200x001,下肢周围神经和自主神经恶性肿瘤,N,0,False
274,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.200x004,髂部周围神经和自主神经恶性肿瘤,N,0,False
275,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.200x005,踝部周围神经和自主神经恶性肿瘤,N,0,False
276,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.200x006,股神经恶性肿瘤,N,0,False
277,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.200x007,闭孔神经恶性肿瘤,N,0,False
278,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.200x008,坐骨神经恶性肿瘤,N,0,False
279,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.201,髋神经恶性肿瘤,N,0,False
280,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.202,足神经恶性肿瘤,N,0,False
281,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.300,胸部周围神经恶性肿瘤,N,0,False
282,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.300x002,腋部周围神经和自主神经恶性肿瘤,N,0,False
283,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.300x003,膈部周围神经和自主神经恶性肿瘤,N,0,False
284,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.300x004,肩胛区周围神经和自主神经恶性肿瘤,N,0,False
285,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.300x005,肋间神经恶性肿瘤,N,0,False
286,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.400,腹部周围神经恶性肿瘤,N,0,False
287,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.400x002,脐部周围神经和自主神经恶性肿瘤,N,0,False
288,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500,盆腔周围神经恶性肿瘤,N,0,False
289,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500x001,骨盆周围神经和自主神经恶性肿瘤,N,0,False
290,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500x002,臀部周围神经和自主神经恶性肿瘤,N,0,False
291,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500x004,会阴周围神经和自主神经恶性肿瘤,N,0,False
292,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500x005,骶部周围神经和自主神经恶性肿瘤,N,0,False
293,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500x006,骶尾周围神经和自主神经恶性肿瘤,N,0,False
294,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500x007,直肠膀胱隔周围神经和自主神经恶性肿瘤,N,0,False
295,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500x008,直肠阴道隔周围神经和自主神经恶性肿瘤,N,0,False
296,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500x009,直肠周围周围神经和自主神经恶性肿瘤,N,0,False
297,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500x010,坐骨直肠窝周围神经和自主神经恶性肿瘤,N,0,False
298,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500x012,腰骶丛恶性肿瘤,N,0,False
299,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500x013,骶神经恶性肿瘤,N,0,False
300,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.500x014,骶丛恶性肿瘤,N,0,False
301,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.501,腹股沟神经恶性肿瘤,N,0,False
302,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.600,躯干周围神经恶性肿瘤,N,0,False
303,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.600x002,背部周围神经和自主神经恶性肿瘤,N,0,False
304,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.600x003,腰部周围神经和自主神经恶性肿瘤,N,0,False
305,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.800,周围神经和自主神经系统交搭跨越恶性肿瘤的损害,N,0,False
306,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C47.900,周围神经和自主神经系统恶性肿瘤,N,0,False
307,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C70.000,脑膜恶性肿瘤,N,0,False
308,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C70.000x002,硬脑膜恶性肿瘤,N,0,False
309,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C70.100x001,脊膜恶性肿瘤,N,0,False
310,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C70.100x003,硬脊膜恶性肿瘤,N,0,False
311,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C70.900,脑脊膜恶性肿瘤,N,0,False
312,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C70.901,硬膜下恶性肿瘤,N,0,False
313,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.000,大脑(除外脑叶和脑室)恶性肿瘤,N,0,False
314,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.000x004,岛叶恶性肿瘤,N,0,False
315,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.000x006,基底节恶性肿瘤,N,0,False
316,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.000x007,脑白质恶性肿瘤,N,0,False
317,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.001,幕上恶性肿瘤,N,0,False
318,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.002,丘脑恶性肿瘤,N,0,False
319,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.003,胼胝体恶性肿瘤,N,0,False
320,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.100,额叶恶性肿瘤,N,0,False
321,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.200,颞叶恶性肿瘤,N,0,False
322,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.300,顶叶恶性肿瘤,N,0,False
323,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.400,枕叶恶性肿瘤,N,0,False
324,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.500,脑室恶性肿瘤,N,0,False
325,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.500x003,侧脑室恶性肿瘤,N,0,False
326,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.500x004,第三脑室恶性肿瘤,N,0,False
327,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.501,脉络丛恶性肿瘤,N,0,False
328,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.600,小脑恶性肿瘤,N,0,False
329,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.601,小脑蚓部恶性肿瘤,N,0,False
330,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.602,小脑扁桃体恶性肿瘤,N,0,False
331,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.700,脑干恶性肿瘤,N,0,False
332,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.701,脑桥恶性肿瘤,N,0,False
333,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.702,延髓恶性肿瘤,N,0,False
334,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.703,第四脑室恶性肿瘤,N,0,False
335,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.704,幕下恶性肿瘤,N,0,False
336,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.705,中脑恶性肿瘤,N,0,False
337,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.800,脑交搭跨越恶性肿瘤的损害,N,0,False
338,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.800x006,额颞岛叶恶性肿瘤,N,0,False
339,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.800x007,额叶和丘脑及胼胝体恶性肿瘤,N,0,False
340,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.800x008,大脑皮层多处恶性肿瘤,N,0,False
341,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.801,额顶叶恶性肿瘤,N,0,False
342,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.802,额颞顶叶恶性肿瘤,N,0,False
343,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.803,顶枕叶恶性肿瘤,N,0,False
344,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.804,顶颞叶恶性肿瘤,N,0,False
345,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.805,颞顶枕叶恶性肿瘤,N,0,False
346,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.806,额颞叶恶性肿瘤,N,0,False
347,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.807,颞叶脑岛恶性肿瘤,N,0,False
348,MDCB,神经系统疾病及功能障碍,AH1,气管切开伴呼吸机支持≥96_小时或ECMO,C71.808,颞枕叶恶性肿瘤,N,0,False
